ts,yesBid,yesAsk,noBid,noAsk
2026-01-02T13:03:41.687Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:54.615Z,0.15,0.16,0.84,0.85
2026-01-02T13:03:55.778Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:01.640Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:04.865Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:05.875Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:13.243Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:19.932Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:23.860Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:30.925Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:32.030Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:40.146Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:54.216Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:56.082Z,0.15,0.16,0.84,0.85
2026-01-02T13:04:59.229Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:03.167Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:07.158Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:14.338Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:19.250Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:22.386Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:29.341Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:32.345Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:33.498Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:37.514Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:48.480Z,0.15,0.16,0.84,0.85
2026-01-02T13:05:58.681Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:04.629Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:08.631Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:10.748Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:14.797Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:18.813Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:31.798Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:35.925Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:38.012Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:43.886Z,0.15,0.16,0.84,0.85
2026-01-02T13:06:54.079Z,0.15,0.16,0.84,0.85
2026-01-02T13:07:06.187Z,0.15,0.16,0.84,0.85
2026-01-02T13:07:07.070Z,0.15,0.16,0.84,0.85
2026-01-02T13:07:19.173Z,0.15,0.16,0.84,0.85
2026-01-02T13:07:22.348Z,0.15,0.16,0.84,0.85
2026-01-02T13:07:36.299Z,0.15,0.16,0.84,0.85
2026-01-02T13:07:37.433Z,0.15,0.16,0.84,0.85
2026-01-02T13:07:46.495Z,0.15,0.16,0.84,0.85
2026-01-02T13:08:03.611Z,0.15,0.16,0.84,0.85
2026-01-02T13:08:21.736Z,0.15,0.16,0.84,0.85
2026-01-02T13:08:33.798Z,0.15,0.16,0.84,0.85
2026-01-02T13:08:52.000Z,0.15,0.16,0.84,0.85
2026-01-02T13:09:00.041Z,0.15,0.16,0.84,0.85
2026-01-02T13:12:44.013Z,0.15,0.16,0.84,0.85
2026-01-02T13:12:49.074Z,0.15,0.16,0.84,0.85
2026-01-02T13:13:06.094Z,0.15,0.16,0.84,0.85
2026-01-02T13:13:34.217Z,0.15,0.16,0.84,0.85
2026-01-02T13:13:46.244Z,0.15,0.16,0.84,0.85
2026-01-02T13:14:01.283Z,0.15,0.16,0.84,0.85
2026-01-02T13:14:25.379Z,0.15,0.16,0.84,0.85
