ts,yesBid,yesAsk,noBid,noAsk
2026-01-02T12:39:49.161Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:51.143Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:52.156Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:53.186Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:54.146Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:56.189Z,0.001,0.002,0.998,0.999
2026-01-02T12:39:59.142Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:01.198Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:03.160Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:05.285Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:07.187Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:08.226Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:11.195Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:11.219Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:13.239Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:15.210Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:18.233Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:22.246Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:25.253Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:30.279Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:33.287Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:37.300Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:41.323Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:46.336Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:48.382Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:52.379Z,0.001,0.002,0.998,0.999
2026-01-02T12:40:57.381Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:00.415Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:04.404Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:08.441Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:11.467Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:13.455Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:17.471Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:18.466Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:22.534Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:25.498Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:26.497Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:30.518Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:31.512Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:35.553Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:36.542Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:38.576Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:43.585Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:44.590Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:47.658Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:49.657Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:52.645Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:56.649Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:56.845Z,0.001,0.002,0.998,0.999
2026-01-02T12:41:59.666Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:00.659Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:02.673Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:02.751Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:03.688Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:04.687Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:06.681Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:08.693Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:09.697Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:09.701Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:12.705Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:12.751Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:15.725Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:15.777Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:16.721Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:17.743Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:20.737Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:21.738Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:22.767Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:22.771Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:24.762Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:26.775Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:27.763Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:27.784Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:28.765Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:30.776Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:32.784Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:33.776Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:34.780Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:36.794Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:36.804Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:37.795Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:38.965Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:39.826Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:41.818Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:43.817Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:43.869Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:44.818Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:46.835Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:47.875Z,0.001,0.002,0.998,0.999
